Insee - Statistiques locales; ; ; ; ; ; ; ; ; ; ; ; 
Référentiel géographique : France par commune; ; ; ; ; ; ; ; ; ; ; ; 
Code;Libellé;Population municipale 2021;Nb de pers. non scolarisées de 15 ans ou + 2020;Résidences principales 2020;Logements 2020;Nb d'emplois au lieu de travail (LT) 2020;Nb étab. actifs employeurs au 31/12 2021;Nb d'hôtels 2024;Nb de chambres dans les hôtels 2024;Nb de terrains de camping 2024;Nb d'emplacements de camping 2024;Nb d'autres hébergements collectifs de tourisme 2024
64121;Beyrie-en-Béarn;193;132;72;78;14;5;0;0;0;0;0
64122;Biarritz;25764;21487;14857;26086;14008;1973;50;1819;1;168;10
64123;Bidache;1347;1063;649;794;350;43;0;0;0;0;0
64124;Bidarray;657;510;297;424;153;25;3;44;1;30;0
64125;Bidart;7449;5487;3433;5278;4038;503;13;203;9;2341;3
64126;Bidos;1109;946;547;616;1058;26;0;0;0;0;0
64127;Bielle;383;330;194;282;65;18;1;13;1;80;1
64128;Bilhères;157;133;79;121;30;6;0;0;0;0;0
64129;Billère;13866;10471;7483;8397;3216;319;0;0;0;0;0
64130;Biriatou;1217;887;507;586;153;25;1;17;0;0;0
64131;Biron;611;437;248;269;346;30;1;60;0;0;0
64132;Bizanos;4548;3557;2185;2458;1361;178;3;140;0;0;0
64133;Boeil-Bezing;1336;969;533;588;127;26;0;0;0;0;0
64134;Bonloc;367;267;159;175;285;11;0;0;0;0;0
64135;Bonnut;827;599;314;352;93;16;0;0;0;0;0
64136;Borce;121;84;58;180;88;6;0;0;0;0;0
64137;Bordères;672;537;287;303;75;7;0;0;0;0;0
64138;Bordes;2885;2049;1114;1226;3430;55;0;0;0;0;0
64139;Bosdarros;973;737;400;452;119;11;0;0;0;0;0
64140;Boucau;8809;6788;4161;4561;1497;128;0;0;0;0;0
64141;Boueilh-Boueilho-Lasque;387;297;161;174;75;18;0;0;0;0;0
64142;Bougarber;833;613;332;372;83;22;0;0;0;0;0
64143;Bouillon;158;103;57;69;14;4;0;0;0;0;0
64144;Boumourt;162;119;62;71;21;2;0;0;0;0;0
64145;Bourdettes;509;352;193;213;60;12;0;0;0;0;0
64146;Bournos;336;246;136;143;39;10;0;0;0;0;0
64147;Briscous;2876;2165;1180;1277;634;69;0;0;0;0;0
64148;Bruges-Capbis-Mifaget;854;691;386;490;120;15;0;0;0;0;0
64149;Bugnein;237;182;98;123;44;6;0;0;0;0;0
64150;Bunus;132;101;57;76;35;5;0;0;1;30;0
64151;Burgaronne;99;78;44;61;12;3;0;0;0;0;0
64152;Buros;1964;1401;757;823;225;42;0;0;0;0;0
64153;Burosse-Mendousse;76;53;28;41;7;3;0;0;0;0;0
64154;Bussunarits-Sarrasquette;209;155;87;115;39;8;0;0;0;0;0
64155;Bustince-Iriberry;106;81;43;53;50;5;0;0;0;0;0
64156;Buziet;476;359;191;231;75;10;0;0;0;0;0
64157;Buzy;997;778;422;507;115;18;0;0;2;55;0
64158;Cabidos;170;131;71;85;23;5;0;0;0;0;0
64159;Cadillon;111;83;48;65;20;2;0;0;0;0;0
64160;Cambo-les-Bains;6669;5382;2869;4016;3076;209;4;53;2;189;4
64161;Came;1013;749;400;470;510;24;0;0;0;0;0
64162;Camou-Cihigue;103;78;40;49;23;3;0;0;0;0;0
64165;Cardesse;297;217;120;141;42;5;0;0;0;0;0
64166;Caro;181;153;86;115;33;3;0;0;0;0;0
64167;Carrère;217;168;86;96;33;4;0;0;0;0;0
64168;Carresse-Cassaber;660;496;292;351;124;25;0;0;0;0;0
64170;Castagnède;200;161;91;130;32;6;1;14;0;0;0
64171;Casteide-Cami;269;183;97;115;26;8;0;0;0;0;0
64172;Casteide-Candau;302;205;116;132;52;11;0;0;0;0;0
64173;Casteide-Doat;163;121;62;74;15;3;0;0;0;0;0
64174;Castéra-Loubix;50;45;29;35;2;1;0;0;0;0;0
64175;Castet;145;122;71;137;48;3;0;0;1;17;0
64176;Castetbon;156;128;74;96;20;2;0;0;0;0;0
64177;Castétis;642;512;262;287;134;21;0;0;0;0;0
64178;Castetnau-Camblong;458;359;209;253;103;21;0;0;0;0;0
64179;Castetner;135;108;62;76;8;5;0;0;0;0;0
64180;Castetpugon;210;159;92;120;25;6;0;0;0;0;0
64181;Castillon (Canton d'Arthez-de-Béarn);339;233;126;147;22;10;0;0;0;0;0
64182;Castillon (Canton de Lembeye);74;55;31;45;5;2;0;0;0;0;0
64183;Caubios-Loos;665;436;237;270;55;10;0;0;0;0;0
64184;Cescau;625;438;234;254;37;7;0;0;0;0;0
64185;Cette-Eygun;59;54;35;92;10;1;0;0;0;0;0
64186;Charre;221;183;99;112;54;6;0;0;0;0;0
64187;Charritte-de-Bas;248;199;117;133;57;9;0;0;0;0;0
64188;Chéraute;1057;827;496;586;328;31;0;0;0;0;0
64189;Ciboure;6033;5091;3242;6391;1229;271;4;158;0;0;2
64190;Claracq;240;183;97;109;43;5;0;0;0;0;0
64191;Coarraze;2163;1566;896;1010;761;96;0;0;0;0;0
64192;Conchez-de-Béarn;110;88;47;62;10;1;0;0;0;0;0
64193;Corbère-Abères;96;79;46;59;20;7;0;0;0;0;0
64194;Coslédaà-Lube-Boast;379;276;146;177;44;9;0;0;0;0;0
64195;Coublucq;91;76;44;51;12;4;0;0;0;0;0
64196;Crouseilles;120;101;62;74;37;9;0;0;0;0;0
64197;Cuqueron;191;146;78;98;24;4;0;0;0;0;0
64198;Denguin;1771;1318;719;755;238;33;0;0;0;0;0
64199;Diusse;141;113;50;65;129;7;0;0;0;0;0
64200;Doazon;181;133;75;89;36;7;0;0;0;0;0
64201;Dognen;229;178;94;117;47;7;0;0;0;0;0
64202;Domezain-Berraute;468;348;182;220;71;9;0;0;0;0;0
64203;Doumy;324;224;121;129;37;8;0;0;0;0;0
64204;Eaux-Bonnes;190;169;106;2225;298;67;5;80;1;35;2
64205;Escos;237;181;111;182;21;6;0;0;0;0;0
64206;Escot;121;92;53;104;16;2;0;0;1;35;0
64207;Escou;429;318;173;196;31;7;0;0;0;0;0
64208;Escoubès;433;293;158;163;76;14;0;0;0;0;0
64209;Escout;431;348;182;216;196;21;0;0;0;0;0
64210;Escurès;143;106;65;84;13;6;0;0;0;0;0
64211;Eslourenties-Daban;372;261;142;154;28;5;0;0;0;0;0
64212;Espéchède;149;112;65;78;22;5;0;0;0;0;0
64213;Espelette;2032;1591;932;1155;657;115;2;40;1;148;0
64214;Espès-Undurein;495;402;231;279;86;11;0;0;0;0;0
64215;Espiute;107;93;25;35;117;3;0;0;0;0;0
64216;Espoey;1195;890;490;540;193;34;0;0;0;0;0
64217;Esquiule;534;425;233;281;65;7;0;0;0;0;0
64218;Estérençuby;313;252;135;208;83;9;2;47;0;0;0
64219;Estialescq;260;196;113;134;24;4;0;0;0;0;0
64220;Estos;492;395;221;236;22;4;0;0;0;0;0
64221;Etcharry;156;124;57;70;58;7;0;0;0;0;0
64222;Etchebar;74;57;30;38;13;1;0;0;0;0;0
64223;Etsaut;52;48;36;108;22;5;0;0;0;0;0
64224;Eysus;626;508;303;351;33;5;0;0;0;0;0
64225;Ance Féas;614;497;276;356;59;10;0;0;1;28;0
64226;Fichous-Riumayou;194;125;69;81;24;4;0;0;0;0;0
64227;Gabaston;667;496;272;300;62;10;0;0;0;0;0
64228;Gabat;278;198;105;120;36;8;0;0;0;0;0
64229;Gamarthe;128;88;48;60;103;8;0;0;0;0;0
64230;Gan;5622;4233;2318;2585;1465;116;1;10;0;0;0
64231;Garindein;472;379;222;256;37;8;0;0;0;0;0
64232;Garlède-Mondebat;219;166;90;102;37;8;0;0;0;0;0
64233;Garlin;1341;1052;581;695;526;79;0;0;0;0;0
64234;Garos;264;180;103;128;18;2;0;0;0;0;0
64235;Garris;305;233;150;184;21;5;0;0;0;0;0
64236;Gayon;54;53;32;35;16;4;0;0;0;0;0
64237;Gelos;3609;2794;1694;1867;574;66;0;0;0;0;0
64238;Ger;2066;1520;845;936;273;44;0;0;0;0;0
64239;Gerderest;139;101;58;62;14;4;0;0;0;0;0
64240;Gère-Bélesten;182;154;91;231;27;6;0;0;1;75;0
64241;Géronce;485;366;200;244;41;7;0;0;0;0;0
64242;Gestas;76;66;36;47;11;2;0;0;0;0;0
64243;Géus-d'Arzacq;203;144;77;86;17;4;0;0;0;0;0
64244;Geüs-d'Oloron;263;194;104;118;49;9;1;19;0;0;0
64245;Goès;545;446;260;301;40;9;0;0;0;0;0
64246;Gomer;301;208;110;116;18;6;0;0;0;0;0
64247;Gotein-Libarrenx;474;362;206;250;122;20;0;0;1;52;1
64249;Guéthary;1323;1083;643;1361;348;66;4;62;0;0;1
64250;Guiche;1033;732;402;480;216;26;0;0;0;0;0
64251;Guinarthe-Parenties;224;173;102;130;41;8;0;0;0;0;0
64252;Gurmençon;887;681;361;405;209;13;1;15;1;16;0
64253;Gurs;417;323;180;218;44;5;0;0;0;0;0
64254;Hagetaubin;573;430;238;284;50;12;0;0;0;0;0
64255;Halsou;621;462;247;299;51;8;0;0;0;0;0
64256;Hasparren;7577;5575;3243;3784;2546;219;3;48;1;31;0
64257;Haut-de-Bosdarros;333;245;127;151;43;7;0;0;0;0;0
64258;Haux;84;69;42;56;13;2;0;0;0;0;0
64259;Hélette;749;570;327;415;232;36;0;0;1;22;0
64260;Hendaye;17796;13374;8358;14441;6220;584;9;330;10;1808;6
64261;Herrère;389;298;165;187;56;13;0;0;0;0;0
64262;Higuères-Souye;275;204;112;126;23;7;0;0;0;0;0
64263;L'Hôpital-d'Orion;130;108;57;82;4;3;0;0;0;0;0
64264;L'Hôpital-Saint-Blaise;57;45;25;33;10;5;0;0;0;0;0
64265;Hosta;99;73;34;55;20;1;0;0;0;0;0
64266;Hours;230;170;86;101;39;7;0;0;0;0;0
64267;Ibarrolle;73;63;31;40;25;2;0;0;0;0;0
64268;Idaux-Mendy;276;213;113;132;116;15;0;0;0;0;0
64269;Idron;4913;3620;2084;2200;1314;150;0;0;0;0;1
64270;Igon;973;750;377;426;297;20;0;0;0;0;0
64271;Iholdy;539;435;203;244;171;20;0;0;1;46;0
64272;Ilharre;147;106;54;63;44;7;0;0;0;0;0
64273;Irissarry;913;697;361;441;295;29;0;0;0;0;0
64274;Irouléguy;369;277;149;193;112;18;0;0;0;0;0
64275;Ispoure;675;557;271;332;330;23;0;0;0;0;0
64276;Issor;239;199;116;194;30;7;0;0;0;0;0
64277;Isturits;536;382;167;206;113;9;0;0;0;0;0
64279;Itxassou;2164;1690;978;1244;1034;106;4;79;1;164;0
64280;Izeste;438;341;217;266;95;10;0;0;1;40;1
64281;Jasses;148;124;65;87;10;3;0;0;0;0;0
64282;Jatxou;1247;836;454;515;231;17;0;0;0;0;0
64283;Jaxu;206;139;73;104;37;6;0;0;0;0;0
64284;Jurançon;7064;5467;3446;3924;2474;203;1;6;0;0;0
64285;Juxue;202;159;80;94;56;10;0;0;0;0;0
64286;Laà-Mondrans;433;335;183;202;32;10;0;0;0;0;0
64287;Laàs;138;115;66;78;36;4;1;8;1;20;0
64288;Labastide-Cézéracq;576;406;226;270;101;17;0;0;0;0;0
64289;La Bastide-Clairence;978;767;417;568;240;41;0;0;0;0;2
64290;Labastide-Monréjeau;596;401;216;226;68;15;0;0;0;0;0
64291;Labastide-Villefranche;320;251;138;191;54;11;0;0;0;0;0
64292;Labatmale;259;198;99;112;32;9;0;0;0;0;0
64293;Labatut-Figuières;169;139;75;90;29;4;0;0;0;0;0
64294;Labets-Biscay;149;125;62;75;34;5;0;0;0;0;0
64295;Labeyrie;108;87;46;55;16;1;0;0;0;0;0
64296;Lacadée;146;100;60;65;9;2;0;0;0;0;0
64297;Lacarre;178;133;69;90;27;5;0;0;0;0;0
64298;Lacarry-Arhan-Charritte-de-Haut;125;108;63;104;18;3;0;0;0;0;0
64299;Lacommande;178;154;89;108;18;2;0;0;0;0;0
64300;Lacq;1035;779;434;481;2311;61;1;19;0;0;0
64301;Lagor;1131;914;519;574;322;17;0;0;0;0;0
64302;Lagos;462;349;198;220;55;9;0;0;0;0;0
64303;Laguinge-Restoue;156;121;64;93;43;6;0;0;0;0;0
64304;Lahonce;2681;1938;1087;1174;772;107;1;77;0;0;0
64305;Lahontan;526;410;236;277;426;14;0;0;0;0;0
64306;Lahourcade;703;566;313;347;55;9;0;0;0;0;0
64307;Lalongue;202;157;87;99;17;5;0;0;0;0;0
64308;Lalonquette;257;208;116;132;43;6;0;0;0;0;0
64309;Lamayou;208;164;88;101;40;7;0;0;0;0;0
64310;Lanne-en-Barétous;487;397;232;367;107;16;0;0;0;0;0
64311;Lannecaube;148;119;65;76;21;2;0;0;0;0;0
64312;Lanneplaà;304;225;122;140;30;10;0;0;0;0;0
64313;Lantabat;278;214;109;143;66;9;0;0;0;0;0
64314;Larceveau-Arros-Cibits;445;352;177;221;333;26;1;19;0;0;0
64315;Laroin;1061;809;450;489;154;34;0;0;1;20;0
64316;Larrau;192;159;94;248;67;9;1;17;2;97;1
64317;Larressore;2129;1534;874;997;395;59;1;5;0;0;0
64318;Larreule;189;129;70;84;18;4;0;0;0;0;0
64319;Larribar-Sorhapuru;183;131;69;81;46;6;0;0;0;0;0
64320;Laruns;1180;990;598;1637;661;104;3;35;4;371;1
64321;Lasclaveries;246;184;97;110;51;8;0;0;0;0;0
64322;Lasse;339;247;126;172;80;8;1;9;0;0;0
64323;Lasserre;113;84;47;57;11;4;0;0;0;0;0
64324;Lasseube;1741;1295;727;874;323;42;0;0;2;80;0
64325;Lasseubetat;202;162;88;105;27;5;0;0;0;0;0
64326;Lay-Lamidou;123;91;47;63;18;1;0;0;0;0;0
64327;Lecumberry;173;137;74;114;30;10;0;0;0;0;0
64328;Ledeuix;1027;808;462;505;104;17;0;0;0;0;0
64329;Lée;1261;923;498;527;122;24;0;0;0;0;0
64330;Lées-Athas;237;196;117;232;34;5;0;0;1;25;0
64331;Lembeye;770;601;383;472;357;47;0;0;0;0;0
64332;Lème;168;126;66;80;20;4;0;0;0;0;0
64334;Léren;213;169;89;102;28;5;0;0;0;0;0
64335;Lescar;9524;7284;4158;4399;6326;527;6;377;1;90;0
64336;Lescun;171;148;89;391;49;10;0;0;1;50;0
64337;Lespielle;152;112;66;80;20;4;0;0;0;0;0
64338;Lespourcy;189;129;72;76;22;4;0;0;0;0;0
64339;Lestelle-Bétharram;803;626;341;426;169;20;1;30;1;78;0
64340;Lichans-Sunhar;85;64;37;53;15;2;0;0;0;0;0
64341;Lichos;138;98;52;70;35;7;0;0;0;0;0
64342;Licq-Athérey;197;157;89;174;50;12;1;12;1;16;0
64343;Limendous;723;499;262;280;58;7;0;0;0;0;0
64344;Livron;370;286;148;165;68;10;0;0;0;0;0
64345;Lohitzun-Oyhercq;197;159;96;117;37;9;0;0;0;0;0
64346;Lombia;208;161;88;93;36;4;0;0;0;0;0
64347;Lonçon;218;144;75;83;16;3;0;0;0;0;0
64348;Lons;13915;10512;6342;6767;6710;684;5;178;0;0;0
64349;Loubieng;496;384;215;246;29;3;0;0;0;0;0
64350;Louhossoa;856;637;360;405;164;22;1;11;0;0;0
64351;Lourdios-Ichère;137;101;57;102;38;3;0;0;0;0;0
64352;Lourenties;408;301;162;179;41;5;0;0;0;0;0
64353;Louvie-Juzon;1063;856;508;698;251;39;0;0;1;53;0
64354;Louvie-Soubiron;127;101;56;146;32;4;0;0;1;27;0
64355;Louvigny;137;103;57;67;16;4;0;0;0;0;0
64356;Luc-Armau;107;84;46;54;10;1;0;0;0;0;0
64357;Lucarré;62;53;26;29;6;2;0;0;0;0;0
64358;Lucgarier;257;212;114;131;33;10;0;0;0;0;0
64359;Lucq-de-Béarn;924;741;409;502;125;26;0;0;0;0;0
64360;Lurbe-Saint-Christau;201;157;95;148;38;7;0;0;0;0;1
64361;Lussagnet-Lusson;182;136;71;76;14;3;0;0;0;0;0
64362;Luxe-Sumberraute;414;283;134;148;89;8;0;0;0;0;0
64363;Lys;323;253;134;179;59;14;0;0;0;0;0
64364;Macaye;598;425;241;317;170;15;0;0;0;0;0
64365;Malaussanne;432;340;180;207;80;10;0;0;0;0;0
64366;Mascaraàs-Haron;116;106;61;70;12;2;0;0;0;0;0
64367;Maslacq;884;658;353;399;97;18;0;0;0;0;0
64368;Masparraute;261;181;94;113;25;4;0;0;0;0;0
64369;Maspie-Lalonquère-Juillacq;241;193;105;133;42;7;0;0;0;0;0
64370;Maucor;570;415;224;240;39;6;0;0;0;0;0
64371;Mauléon-Licharre;2954;2426;1443;1841;1940;204;1;26;0;0;0
64372;Maure;88;76;44;51;16;3;0;0;0;0;0
64373;Mazères-Lezons;1818;1468;814;876;484;35;0;0;0;0;0
64374;Mazerolles;1172;833;447;481;266;53;0;0;0;0;0
64375;Méharin;282;202;103;140;75;9;0;0;0;0;0
64376;Meillon;943;697;375;414;125;23;0;0;0;0;0
64377;Mendionde;844;592;334;406;223;29;0;0;0;0;0
64378;Menditte;206;156;82;120;29;5;0;0;0;0;0
64379;Mendive;153;123;74;118;40;6;0;0;0;0;0
64380;Méracq;233;177;97;118;31;9;0;0;0;0;0
64381;Méritein;277;240;133;158;22;7;0;0;0;0;0
64382;Mesplède;331;267;154;172;45;7;0;0;0;0;0
64383;Mialos;139;96;51;60;9;2;0;0;0;0;0
64385;Miossens-Lanusse;279;192;110;124;24;10;0;0;0;0;0
64386;Mirepeix;1251;952;566;640;142;16;0;0;0;0;0
64387;Momas;619;427;221;248;66;9;0;0;0;0;0
64388;Momy;112;88;50;65;9;3;0;0;0;0;0
64389;Monassut-Audiracq;366;268;142;158;47;11;0;0;0;0;0
64390;Moncaup;157;125;75;111;16;3;0;0;0;0;0
64391;Moncayolle-Larrory-Mendibieu;295;242;133;150;52;7;0;0;0;0;0
64392;Moncla;79;73;40;57;9;2;0;0;0;0;0
64393;Monein;4426;3455;1946;2204;1089;124;1;13;1;20;0
64394;Monpezat;83;70;38;48;14;3;0;0;0;0;0
64395;Monségur;131;99;56;69;5;2;0;0;0;0;0
64396;Mont;1124;821;444;500;783;38;0;0;0;0;0
64397;Montagut;118;94;53;66;9;1;0;0;0;0;0
64398;Montaner;425;363;204;230;73;14;0;0;0;0;0
64399;Montardon;2392;1665;941;1007;857;81;0;0;0;0;0
64400;Montaut;1115;844;486;545;135;17;0;0;0;0;0
64401;Mont-Disse;79;64;37;44;18;6;0;0;0;0;0
64403;Montfort;183;137;76;95;20;3;0;0;0;0;0
64404;Montory;309;260;148;233;67;5;1;29;0;0;0
64405;Morlaàs;4360;3236;1895;2040;2668;249;3;27;1;27;0
64406;Morlanne;612;459;241;271;92;18;0;0;0;0;0
64407;Mouguerre;5291;3998;2225;2392;2145;178;1;7;0;0;0
64408;Mouhous;64;47;27;32;5;2;0;0;0;0;0
64409;Moumour;822;636;356;398;140;18;0;0;0;0;0
64410;Mourenx;5846;4631;2924;3468;2823;175;0;0;0;0;0
64411;Musculdy;229;182;92;111;56;4;1;20;0;0;0
64412;Nabas;86;74;44;63;13;2;0;0;0;0;0
64413;Narcastet;759;550;300;331;201;16;0;0;0;0;0
64414;Narp;119;99;48;58;33;3;0;0;0;0;0
64415;Navailles-Angos;1536;1115;601;659;136;15;0;0;0;0;0
64416;Navarrenx;1050;859;505;653;521;71;1;12;1;70;0
64417;Nay;3224;2608;1573;1874;1560;153;0;0;0;0;0
64418;Noguères;130;109;60;65;223;8;0;0;0;0;0
64419;Nousty;1592;1091;603;638;246;59;0;0;0;0;0
64420;Ogenne-Camptort;244;181;99;125;31;6;0;0;0;0;0
64421;Ogeu-les-Bains;1272;982;527;626;806;42;0;0;0;0;0
64422;Oloron-Sainte-Marie;10616;8786;5621;6735;7381;552;5;105;1;121;0
64423;Oraàs;185;136;75;104;20;4;0;0;0;0;0
64424;Ordiarp;549;431;214;274;202;16;0;0;1;25;0
64425;Orègue;503;376;200;238;125;11;0;0;0;0;0
64426;Orin;264;198;108;133;120;18;0;0;0;0;0
64427;Orion;150;129;73;90;19;3;0;0;0;0;0
64428;Orriule;142;119;67;73;45;9;0;0;0;0;0
64429;Orsanco;107;83;48;57;13;1;0;0;0;0;0
64430;Orthez;10684;8410;5430;6282;5707;516;3;50;0;0;0
64431;Os-Marsillon;544;399;210;222;245;16;0;0;0;0;0
64432;Ossas-Suhare;87;69;39;66;17;3;0;0;1;54;0
64433;Osse-en-Aspe;332;297;126;238;153;11;0;0;1;12;0
64434;Ossenx;50;37;22;28;6;1;0;0;0;0;0
64435;Osserain-Rivareyte;221;169;97;143;28;6;0;0;0;0;0
64436;Ossès;857;634;365;469;292;42;1;15;1;25;0
64437;Ostabat-Asme;214;166;83;114;113;16;0;0;0;0;0
64438;Ouillon;549;394;207;226;56;9;0;0;0;0;0
64439;Ousse;1663;1197;657;700;128;24;1;20;1;33;0
64440;Ozenx-Montestrucq;383;314;165;196;40;10;0;0;0;0;0
64441;Pagolle;256;189;96;122;58;5;0;0;0;0;0
64442;Parbayse;326;224;124;134;26;5;0;0;0;0;0
64443;Pardies;912;727;410;449;458;39;0;0;0;0;0
64444;Pardies-Piétat;459;329;175;196;56;6;0;0;0;0;0
64445;Pau;77066;55130;43020;53390;51395;3443;21;932;0;0;5
64446;Peyrelongue-Abos;153;121;68;80;34;5;0;0;0;0;0
64447;Piets-Plasence-Moustrou;139;110;56;67;6;2;0;0;0;0;0
64448;Poey-de-Lescar;1821;1340;747;790;361;51;0;0;0;0;0
64449;Poey-d'Oloron;164;129;68;84;14;4;0;0;0;0;0
64450;Pomps;299;200;112;123;47;11;0;0;0;0;0
64451;Ponson-Debat-Pouts;98;72;39;47;5;2;0;0;0;0;0
64452;Ponson-Dessus;261;199;113;122;113;11;0;0;0;0;0
64453;Pontacq;2904;2265;1218;1360;750;73;1;15;0;0;0
64454;Pontiacq-Viellepinte;181;132;75;90;62;9;0;0;0;0;0
64455;Portet;163;143;82;110;96;4;0;0;0;0;0
64456;Pouliacq;50;39;20;22;4;3;0;0;0;0;0
64457;Poursiugues-Boucoue;184;148;83;98;26;5;0;0;0;0;0
64458;Préchacq-Josbaig;292;234;126;153;39;8;0;0;0;0;0
64459;Préchacq-Navarrenx;180;128;70;86;17;6;0;0;0;0;0
64460;Précilhon;400;307;167;188;46;8;0;0;0;0;0
64461;Puyoô;1098;857;502;597;361;43;0;0;0;0;0
64462;Ramous;487;374;206;229;57;7;0;0;0;0;0
64463;Rébénacq;647;499;291;344;95;12;0;0;0;0;0
64464;Ribarrouy;81;65;37;37;12;3;0;0;0;0;0
64465;Riupeyrous;233;164;87;99;22;6;0;0;0;0;0
64466;Rivehaute;271;212;119;145;118;10;0;0;0;0;0
64467;Rontignon;862;667;333;363;131;10;0;0;0;0;0
64468;Roquiague;121;100;55;66;23;2;0;0;0;0;0
64469;Saint-Abit;306;223;121;131;28;6;0;0;0;0;0
64470;Saint-Armou;627;471;256;276;63;12;0;0;0;0;0
64471;Saint-Boès;365;290;167;187;57;8;0;0;0;0;0
64472;Saint-Castin;856;611;329;352;55;12;0;0;0;0;0
64473;Sainte-Colome;358;281;154;200;34;10;0;0;1;25;0
64474;Saint-Dos;158;114;67;86;17;3;0;0;0;0;0
64475;Sainte-Engrâce;180;165;91;182;50;6;0;0;1;40;0
64476;Saint-Esteben;432;309;164;213;65;13;0;0;0;0;0
64477;Saint-Étienne-de-Baïgorry;1520;1197;673;924;533;86;3;43;1;69;0
64478;Saint-Faust;741;564;309;344;71;16;0;0;0;0;0
64479;Saint-Girons-en-Béarn;173;126;74;88;19;5;0;0;0;0;0
64480;Saint-Gladie-Arrive-Munein;198;145;84;107;128;9;0;0;0;0;0
64481;Saint-Goin;230;182;109;123;23;4;0;0;0;0;0
64482;Saint-Jammes;625;485;234;254;227;8;0;0;0;0;0
64483;Saint-Jean-de-Luz;14601;11738;7778;14615;8389;1105;26;814;13;2092;3
64484;Saint-Jean-le-Vieux;857;693;390;528;374;47;1;15;0;0;0
64485;Saint-Jean-Pied-de-Port;1499;1240;776;1034;1315;175;5;66;1;53;2
64486;Saint-Jean-Poudge;69;52;32;39;39;6;0;0;0;0;0
64487;Saint-Just-Ibarre;198;163;93;136;44;7;0;0;0;0;0
64488;Saint-Laurent-Bretagne;445;330;177;207;53;9;0;0;0;0;0
64489;Saint-Martin-d'Arberoue;343;249;141;183;70;11;0;0;0;0;0
64490;Saint-Martin-d'Arrossa;546;419;228;325;96;21;1;36;1;32;0
64491;Saint-Médard;200;158;86;110;20;3;0;0;0;0;0
64492;Saint-Michel;290;228;120;162;52;7;1;10;0;0;0
64493;Saint-Palais;2052;1537;972;1183;2151;201;2;39;0;0;0
64494;Saint-Pé-de-Léren;265;194;110;141;34;7;0;0;0;0;0
64495;Saint-Pée-sur-Nivelle;7170;5207;3083;3791;1516;219;7;191;6;461;1
64496;Saint-Pierre-d'Irube;5822;4495;2739;2931;1762;236;0;0;0;0;0
64498;Saint-Vincent;391;290;155;176;49;13;0;0;0;0;0
64499;Salies-de-Béarn;4545;3867;2283;3225;1776;192;4;98;2;161;2
64500;Salles-Mongiscard;307;220;126;150;175;11;0;0;0;0;0
64501;Sallespisse;578;458;245;283;81;10;0;0;0;0;0
64502;Sames;705;526;309;381;87;12;0;0;0;0;0
64503;Samsons-Lion;93;75;41;46;21;2;0;0;0;0;0
64504;Sare;2720;2110;1124;1596;613;95;4;66;3;167;1
64505;Sarpourenx;291;217;123;133;16;4;0;0;0;0;0
64506;Sarrance;156;149;89;173;56;7;1;8;0;0;0
64507;Saubole;144;105;56;63;10;1;0;0;0;0;0
64508;Saucède;128;109;62;73;22;10;0;0;0;0;0
64509;Sauguis-Saint-Étienne;170;148;79;109;26;6;0;0;0;0;1
64510;Sault-de-Navailles;943;738;432;487;252;26;0;0;0;0;0
64511;Sauvagnon;3484;2532;1314;1389;877;92;1;23;0;0;0
64512;Sauvelade;268;189;99;118;79;6;0;0;0;0;0
64513;Sauveterre-de-Béarn;1365;1113;590;787;758;71;0;0;1;46;0
64514;Séby;205;145;85;94;25;6;0;0;0;0;0
64515;Sedze-Maubecq;235;179;96;108;21;5;0;0;0;0;0
64516;Sedzère;377;296;160;172;105;11;0;0;0;0;0
64517;Séméacq-Blachon;159;134;68;96;15;4;0;0;0;0;0
64518;Sendets;1148;808;433;471;118;19;0;0;0;0;0
64519;Serres-Castet;4376;3207;1881;2009;4884;355;1;42;0;0;0
64520;Serres-Morlaàs;842;634;343;365;80;20;0;0;0;0;0
64521;Serres-Sainte-Marie;600;425;224;250;35;7;0;0;0;0;0
64522;Sévignacq-Meyracq;559;442;225;282;183;17;1;7;0;0;0
64523;Sévignacq;787;534;307;357;237;23;0;0;0;0;0
64524;Simacourbe;419;309;162;194;38;7;0;0;0;0;0
64525;Siros;822;569;303;327;45;4;0;0;0;0;0
64526;Soumoulou;1584;1156;676;730;455;75;0;0;0;0;0
64527;Souraïde;1506;1173;626;811;353;53;1;24;2;232;0
64528;Suhescun;164;132;69;89;34;5;0;0;2;51;0
64529;Sus;379;296;122;156;42;7;0;0;0;0;0
64530;Susmiou;355;274;164;180;103;23;0;0;0;0;0
64531;Tabaille-Usquain;47;33;21;30;1;1;0;0;0;0;0
64532;Tadousse-Ussau;72;54;31;40;6;2;0;0;0;0;0
64533;Tardets-Sorholus;573;492;250;382;391;43;2;18;0;0;0
64534;Taron-Sadirac-Viellenave;177;147;88;109;26;4;0;0;0;0;0
64535;Tarsacq;538;392;210;216;100;14;0;0;0;0;0
64536;Thèze;881;635;368;411;198;31;0;0;0;0;0
64537;Trois-Villes;134;114;69;93;30;8;0;0;0;0;0
64538;Uhart-Cize;801;636;370;580;180;35;1;10;0;0;1
64539;Uhart-Mixe;215;162;86;117;35;7;0;0;0;0;0
64540;Urcuit;2914;2078;1129;1228;282;44;0;0;0;0;0
64542;Urdos;68;57;40;151;16;6;1;27;1;80;0
