Transporteur;Gare origine;Gare origine - code UIC;Destination;Gare destination - code UIC;Classe;Profil tarifaire;Prix minimum;Prix maximum
TGV INOUI;MORLAIX;87474338;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Normal;20;110
TGV INOUI;EVREUX - NORMANDIE;87387001;MANTES LA JOLIE;87381509;2;Tarif Normal;10;20
TGV INOUI;LE MANS;87396002;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Normal;17;93
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;ARRAS;87342014;2;Tarif Normal;25;143
TGV INOUI;ARRAS;87342014;TOULON;87755009;2;Tarif Normal;30;139
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;ST JEAN DE LUZ CIBOURE;87677120;1;Tarif Normal;31;200
TGV INOUI;CARCASSONNE;87615286;DOUAI;87345009;2;Tarif Normal;30;139
TGV INOUI;BORDEAUX ST JEAN;87581009;DOUAI;87345009;1;Tarif Réglementé;143;143
TGV INOUI;AIX EN PROVENCE TGV;87319012;NANTES;87481002;1;Tarif Normal;36;206
TGV INOUI;HENDAYE;87677005;ARRAS;87342014;1;Tarif Normal;36;181
TGV INOUI;DOL DE BRETAGNE;87478073;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Réglementé;102;102
TGV INOUI;LYON PERRACHE;87722025;MANTES LA JOLIE;87381509;1;Tarif Normal;29;157
TGV INOUI;SURGERES;87485227;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Normal;29;151
TGV INOUI;ST AVRE LA CHAMBRE;87741306;ARRAS;87342014;1;Tarif Normal;57;193
TGV INOUI;AIX EN PROVENCE TGV;87319012;MASSY PALAISEAU;87393579;2;Tarif Normal;25;121
TGV INOUI;VERSAILLES CHANTIERS;87393009;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Normal;25;109
TGV INOUI;BEZIERS;87781005;ARRAS;87342014;1;Tarif Normal;36;213
TGV INOUI;LANNION;87473223;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Normal;20;110
TGV INOUI;BORDEAUX ST JEAN;87581009;DOUAI;87345009;2;Tarif Normal;25;137
TGV INOUI;AIX EN PROVENCE TGV;87319012;RENNES;87471003;1;Tarif Réglementé;158;158
TGV INOUI;LAVAL;87478404;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Normal;19;133
TGV INOUI;MOUTIERS SALINS BRIDES L BAINS;87741728;DOUAI;87345009;2;Tarif Normal;25;143
TGV INOUI;MORLAIX;87474338;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Réglementé;107;107
TGV INOUI;DOUAI;87345009;ST GERVAIS LES BAINS LE FAYET;87746479;2;Tarif Normal;51;127
TGV INOUI;ARRAS;87342014;AGDE;87781278;1;Tarif Réglementé;160;160
TGV INOUI;VERSAILLES CHANTIERS;87393009;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Normal;25;120
TGV INOUI;MARSEILLE ST CHARLES;87751008;MANTES LA JOLIE;87381509;1;Tarif Réglementé;122;122
TGV INOUI;LORIENT;87476002;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Réglementé;108;108
TGV INOUI;ANGOULEME;87583005;DOUAI;87345009;2;Tarif Normal;25;123
TGV INOUI;ST NAZAIRE;87481705;DOUAI;87345009;2;Tarif Normal;25;108
TGV INOUI;MASSY PALAISEAU;87393579;BELLEGARDE;87745000;2;Tarif Normal;25;95
TGV INOUI;AIX EN PROVENCE TGV;87319012;TOULON;87755009;2;Tarif Normal;8;19
TGV INOUI;LORIENT;87476002;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Normal;20;106
TGV INOUI;DOUAI;87345009;SETE;87773200;1;Tarif Normal;36;195
TGV INOUI;RENNES;87471003;DOUAI;87345009;1;Tarif Normal;31;152
TGV INOUI;POITIERS;87575001;DOUAI;87345009;2;Tarif Réglementé;87;143
TGV INOUI;MANTES LA JOLIE;87381509;VALENCE VILLE;87761007;2;Tarif Normal;25;108
TGV INOUI;ANGERS ST LAUD;87484006;ARRAS;87342014;1;Tarif Réglementé;109;109
TGV INOUI;ST JEAN DE MAURIENNE ARVAN;87742320;ARRAS;87342014;2;Tarif Réglementé;106;167
TGV INOUI;AIX EN PROVENCE TGV;87319012;NANTES;87481002;2;Tarif Normal;30;157
TGV INOUI;VERSAILLES CHANTIERS;87393009;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Réglementé;83;150
TGV INOUI;BOURG ST MAURICE;87741793;DOUAI;87345009;1;Tarif Normal;31;193
TGV INOUI;NANTES;87481002;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Réglementé;73;127
TGV INOUI;HENDAYE;87677005;DOUAI;87345009;1;Tarif Normal;36;181
TGV INOUI;ANGERS ST LAUD;87484006;DOUAI;87345009;2;Tarif Réglementé;80;127
TGV INOUI;ANGOULEME;87583005;DOUAI;87345009;1;Tarif Réglementé;129;129
TGV INOUI;TOULON;87755009;DOUAI;87345009;2;Tarif Normal;30;139
TGV INOUI;RUFFEC CHARENTE;87583849;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Normal;24;143
TGV INOUI;MONTPELLIER SUD DE FRANCE;87688887;DOUAI;87345009;2;Tarif Normal;30;139
TGV INOUI;DOUAI;87345009;ST GERVAIS LES BAINS LE FAYET;87746479;1;Tarif Normal;57;175
TGV INOUI;CAEN;87444000;VERSAILLES CHANTIERS;87393009;1;Tarif Normal;17;69
TGV INOUI;BAYEUX;87444067;EVREUX - NORMANDIE;87387001;2;Tarif Normal;14;31
TGV INOUI;ANGOULEME;87583005;ARRAS;87342014;2;Tarif Réglementé;98;156
TGV INOUI;NICE VILLE;87756056;ARRAS;87342014;2;Tarif Normal;30;143
TGV INOUI;LYON PERRACHE;87722025;DOUAI;87345009;1;Tarif Réglementé;123;123
TGV INOUI;NIMES - MANDUEL;87688762;DOUAI;87345009;1;Tarif Normal;36;212
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;DOUAI;87345009;1;Tarif Normal;31;175
TGV INOUI;LA ROCHELLE VILLE;87485003;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Réglementé;101;101
TGV INOUI;POITIERS;87575001;DOUAI;87345009;1;Tarif Normal;31;164
TGV INOUI;AIX EN PROVENCE TGV;87319012;MACON LOCHE TGV;87725705;1;Tarif Normal;24;112
TGV INOUI;MONTPELLIER SUD DE FRANCE;87688887;DOUAI;87345009;1;Tarif Normal;36;191
TGV INOUI;ARRAS;87342014;AURAY;87476200;1;Tarif Normal;31;158
TGV INOUI;PAU;87672006;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Normal;31;200
TGV INOUI;CHERBOURG;87444877;MANTES LA JOLIE;87381509;2;Tarif Normal;20;52
TGV INOUI;LEPIN LE LAC LA BAUCHE;87741439;DOUAI;87345009;2;Tarif Normal;30;125
TGV INOUI;AVIGNON CENTRE;87765008;VERSAILLES CHANTIERS;87393009;2;Tarif Normal;25;110
TGV INOUI;AGDE;87781278;DOUAI;87345009;1;Tarif Normal;36;195
TGV INOUI;LYON PART DIEU;87723197;ARRAS;87342014;2;Tarif Normal;30;128
TGV INOUI;LYON PERRACHE;87722025;MANTES LA JOLIE;87381509;2;Tarif Normal;25;109
TGV INOUI;BEZIERS;87781005;ARRAS;87342014;1;Tarif Réglementé;160;160
TGV INOUI;VERSAILLES CHANTIERS;87393009;YVETOT;87413385;2;Tarif Normal;15;35
TGV INOUI;ARRAS;87342014;BAYONNE;87673004;1;Tarif Normal;36;181
TGV INOUI;LA BAULE ESCOUBLAC;87481754;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Réglementé;95;95
TGV INOUI;AIX EN PROVENCE TGV;87319012;BELLEGARDE;87745000;1;Tarif Réglementé;84;84
TGV INOUI;LYON PART DIEU;87723197;MANTES LA JOLIE;87381509;1;Tarif Normal;29;157
TGV INOUI;SAUMUR;87487603;MASSY TGV;87393702;1;Tarif Normal;22;117
TGV INOUI;DOUAI;87345009;ST PIERRE DES CORPS;87571240;1;Tarif Normal;29;154
TGV INOUI;DAX;87673202;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Normal;31;200
TGV INOUI;BELLEGARDE;87745000;DOUAI;87345009;1;Tarif Normal;31;175
TGV INOUI;ALBERTVILLE;87741645;DOUAI;87345009;2;Tarif Réglementé;106;167
TGV INOUI;ST MAIXENT DEUX SEVRES;87485490;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Normal;20;100
TGV INOUI;LE HAVRE;87413013;CONFLANS FIN D'OISE;87381459;2;Tarif Normal;20;40
TGV INOUI;MOUTIERS SALINS BRIDES L BAINS;87741728;ARRAS;87342014;1;Tarif Réglementé;136;136
TGV INOUI;AVIGNON CENTRE;87765008;MANTES LA JOLIE;87381509;2;Tarif Normal;25;110
TGV INOUI;LYON PART DIEU;87723197;MANTES LA JOLIE;87381509;2;Tarif Réglementé;75;137
TGV INOUI;VERSAILLES CHANTIERS;87393009;LISIEUX;87444265;2;Tarif Normal;10;27
TGV INOUI;EVREUX - NORMANDIE;87387001;AIME LA PLAGNE;87741769;2;Tarif Normal;25;141
TGV INOUI;MOUTIERS SALINS BRIDES L BAINS;87741728;ARRAS;87342014;2;Tarif Réglementé;106;167
TGV INOUI;ARRAS;87342014;VALENCIENNES;87343004;1;Tarif Réglementé;17;17
TGV INOUI;AIX EN PROVENCE TGV;87319012;BELLEGARDE;87745000;2;Tarif Normal;20;87
TGV INOUI;ST JEAN DE MAURIENNE ARVAN;87742320;MASSY PALAISEAU;87393579;2;Tarif Normal;25;116
TGV INOUI;NIORT;87485300;FUTUROSCOPE;87324095;1;Tarif Normal;11;34
TGV INOUI;NIORT;87485300;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Réglementé;73;126
TGV INOUI;CLUSES  74;87746370;DOUAI;87345009;1;Tarif Normal;57;175
TGV INOUI;MOUTIERS SALINS BRIDES L BAINS;87741728;DOUAI;87345009;1;Tarif Normal;31;193
TGV INOUI;LES SABLES D'OLONNE;87486449;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Normal;25;100
TGV INOUI;ARRAS;87342014;ST GERVAIS LES BAINS LE FAYET;87746479;2;Tarif Normal;51;127
TGV INOUI;ANNEMASSE;87745497;ARRAS;87342014;1;Tarif Normal;57;175
TGV INOUI;ARRAS;87342014;LENS;87345025;2;Tarif Normal;6;6
TGV INOUI;AIX EN PROVENCE TGV;87319012;BELLEGARDE;87745000;2;Tarif Réglementé;68;80
TGV INOUI;GRENOBLE;87747006;MASSY PALAISEAU;87393579;2;Tarif Normal;25;113
TGV INOUI;LE HAVRE;87413013;MANTES LA JOLIE;87381509;1;Tarif Réglementé;45;45
TGV INOUI;LA TESTE;87582643;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Normal;31;200
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;DOUAI;87345009;2;Tarif Normal;25;128
TGV INOUI;AIX EN PROVENCE TGV;87319012;MARSEILLE BLANCARDE;87751081;1;Tarif Normal;12;17
TGV INOUI;LES SABLES D'OLONNE;87486449;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Réglementé;73;128
TGV INOUI;MARSEILLE ST CHARLES;87751008;MANTES LA JOLIE;87381509;2;Tarif Normal;25;131
TGV INOUI;RUFFEC CHARENTE;87583849;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Normal;20;96
TGV INOUI;EVREUX - NORMANDIE;87387001;LISIEUX;87444265;2;Tarif Normal;8;18
TGV INOUI;AIME LA PLAGNE;87741769;DOUAI;87345009;2;Tarif Réglementé;106;167
TGV INOUI;MASSY PALAISEAU;87393579;YVETOT;87413385;2;Tarif Normal;15;35
TGV INOUI;BESANCON VIOTTE;87718007;MANTES LA JOLIE;87381509;2;Tarif Normal;20;83
TGV INOUI;NIMES;87775007;ARRAS;87342014;1;Tarif Réglementé;154;154
TGV INOUI;ARRAS;87342014;ST MALO;87478107;2;Tarif Normal;25;116
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;DOUAI;87345009;1;Tarif Réglementé;136;136
TGV INOUI;AIME LA PLAGNE;87741769;DOUAI;87345009;1;Tarif Réglementé;136;136
TGV INOUI;ORTHEZ;87672253;FUTUROSCOPE;87324095;1;Tarif Normal;29;103
TGV INOUI;ANNECY;87746008;DOUAI;87345009;1;Tarif Normal;31;185
TGV INOUI;AIX EN PROVENCE TGV;87319012;SETE;87773200;1;Tarif Normal;17;55
TGV INOUI;AVIGNON CENTRE;87765008;DOUAI;87345009;1;Tarif Normal;36;195
TGV INOUI;TOURS;87571000;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Réglementé;47;89
TGV INOUI;MANTES LA JOLIE;87381509;ROUEN RIVE DROITE;87411017;2;Tarif Réglementé;18;36
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;ST NAZAIRE;87481705;1;Tarif Normal;29;151
TGV INOUI;ARRAS;87342014;LIBOURNE;87584052;1;Tarif Normal;31;177
TGV INOUI;AIX EN PROVENCE TGV;87319012;LES ARCS DRAGUIGNAN;87755447;2;Tarif Normal;14;33
TGV INOUI;VERSAILLES CHANTIERS;87393009;MARSEILLE ST CHARLES;87751008;1;Tarif Réglementé;122;122
TGV INOUI;LANNION;87473223;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Réglementé;107;107
TGV INOUI;DOLE VILLE;87713412;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Normal;20;89
TGV INOUI;DOUAI;87345009;SALLANCHES COMBLOUX MEGEVE;87746438;2;Tarif Normal;51;127
TGV INOUI;ARRAS;87342014;RENNES;87471003;1;Tarif Normal;31;167
TGV INOUI;VENDOME;87574558;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Normal;17;83
TGV INOUI;LYON PERRACHE;87722025;FUTUROSCOPE;87324095;1;Tarif Normal;31;141
TGV INOUI;ARRAS;87342014;REDON;87471300;1;Tarif Normal;31;152
TGV INOUI;SURGERES;87485227;FUTUROSCOPE;87324095;2;Tarif Normal;12;25
TGV INOUI;VALOGNES;87447284;EVREUX - NORMANDIE;87387001;2;Tarif Normal;20;41
TGV INOUI;MASSY PALAISEAU;87393579;ST MICHEL VALLOIRE;87742361;1;Tarif Normal;31;173
TGV INOUI;QUIMPERLE;87476317;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Normal;26;167
TGV INOUI;MARSEILLE ST CHARLES;87751008;DOUAI;87345009;2;Tarif Normal;30;153
TGV INOUI;DOUAI;87345009;MONTAUBAN VILLE BOURBON;87611244;1;Tarif Normal;36;190
TGV INOUI;ARRAS;87342014;ST BRIEUC;87473009;2;Tarif Normal;30;119
TGV INOUI;VALOGNES;87447284;MASSY PALAISEAU;87393579;1;Tarif Normal;22;92
TGV INOUI;FUTUROSCOPE;87324095;ST PIERRE DES CORPS;87571240;2;Tarif Réglementé;20;29
TGV INOUI;LOURDES;87671339;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Réglementé;110;173
TGV INOUI;LAMBALLE;87473108;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Normal;24;159
TGV INOUI;PERPIGNAN;87784009;DOUAI;87345009;1;Tarif Normal;36;195
TGV INOUI;LAVAL;87478404;MASSY PALAISEAU;87393579;2;Tarif Normal;15;87
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;EVREUX - NORMANDIE;87387001;1;Tarif Normal;31;192
TGV INOUI;PAU;87672006;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Normal;25;137
TGV INOUI;MASSY TGV;87393702;DOUAI;87345009;2;Tarif Réglementé;38;66
TGV INOUI;ARRAS;87342014;AURAY;87476200;2;Tarif Normal;25;116
TGV INOUI;LE HAVRE;87413013;MASSY TGV;87393702;1;Tarif Normal;22;67
TGV INOUI;CARENTAN;87447243;EVREUX - NORMANDIE;87387001;2;Tarif Normal;20;37
TGV INOUI;PAU;87672006;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Réglementé;105;173
TGV INOUI;MANTES LA JOLIE;87381509;ROUEN RIVE DROITE;87411017;1;Tarif Normal;15;45
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;DOUAI;87345009;2;Tarif Réglementé;104;159
TGV INOUI;MORCENX;87673103;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Normal;31;158
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;EVREUX - NORMANDIE;87387001;2;Tarif Normal;25;141
TGV INOUI;ARRAS;87342014;ROSPORDEN;87474155;2;Tarif Normal;25;125
TGV INOUI;PLOUARET TREGOR;87473181;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Réglementé;81;138
TGV INOUI;DOUAI;87345009;ST PIERRE DES CORPS;87571240;2;Tarif Normal;25;111
TGV INOUI;LAVAL;87478404;MASSY TGV;87393702;1;Tarif Réglementé;85;85
TGV INOUI;ANCENIS;87481192;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Réglementé;61;111
TGV INOUI;NIMES;87775007;DOUAI;87345009;1;Tarif Normal;36;212
TGV INOUI;LE MANS;87396002;DOUAI;87345009;1;Tarif Réglementé;99;99
TGV INOUI;DOUAI;87345009;AURAY;87476200;2;Tarif Normal;25;116
TGV INOUI;LYON PART DIEU;87723197;MASSY PALAISEAU;87393579;2;Tarif Réglementé;75;137
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;EVREUX - NORMANDIE;87387001;2;Tarif Réglementé;105;165
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;LIBOURNE;87584052;2;Tarif Normal;20;110
TGV INOUI;MANTES LA JOLIE;87381509;LISIEUX;87444265;2;Tarif Normal;15;37
TGV INOUI;EVREUX - NORMANDIE;87387001;ALBERTVILLE;87741645;2;Tarif Réglementé;105;165
TGV INOUI;VENDOME;87574558;MASSY TGV;87393702;2;Tarif Normal;15;40
TGV INOUI;EVREUX - NORMANDIE;87387001;MASSY PALAISEAU;87393579;1;Tarif Normal;8;32
TGV INOUI;ARRAS;87342014;VANNES;87476606;1;Tarif Normal;31;158
TGV INOUI;BESANCON VIOTTE;87718007;EVREUX - NORMANDIE;87387001;1;Tarif Normal;29;124
TGV INOUI;AIX EN PROVENCE TGV;87319012;PERPIGNAN;87784009;2;Tarif Normal;15;56
TGV INOUI;NIMES;87775007;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Normal;31;184
TGV INOUI;MASSY TGV;87393702;ARRAS;87342014;2;Tarif Normal;15;50
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;BAYONNE;87673004;1;Tarif Normal;31;200
TGV INOUI;MANTES LA JOLIE;87381509;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Réglementé;83;150
TGV INOUI;EVREUX - NORMANDIE;87387001;MOUTIERS SALINS BRIDES L BAINS;87741728;1;Tarif Normal;31;192
TGV INOUI;AGDE;87781278;DOUAI;87345009;2;Tarif Normal;30;139
TGV INOUI;EVREUX - NORMANDIE;87387001;LISON;87447219;2;Tarif Normal;15;35
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;AURAY;87476200;2;Tarif Normal;20;106
TGV INOUI;FUTUROSCOPE;87324095;CHATELLERAULT;87575142;2;Tarif Réglementé;6;10
TGV INOUI;EVREUX - NORMANDIE;87387001;MOUTIERS SALINS BRIDES L BAINS;87741728;2;Tarif Normal;25;141
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;RENNES;87471003;2;Tarif Réglementé;71;128
TGV INOUI;VENDOME VILLIERS SUR LOIR;87571216;DOUAI;87345009;1;Tarif Normal;29;141
TGV INOUI;AVIGNON CENTRE;87765008;VERSAILLES CHANTIERS;87393009;1;Tarif Normal;31;160
TGV INOUI;PORNICHET;87481747;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Réglementé;73;128
TGV INOUI;CARENTAN;87447243;MANTES LA JOLIE;87381509;1;Tarif Normal;24;92
TGV INOUI;DAX;87673202;MASSY TGV;87393702;1;Tarif Normal;31;200
TGV INOUI;EVREUX - NORMANDIE;87387001;MOUTIERS SALINS BRIDES L BAINS;87741728;1;Tarif Réglementé;134;134
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;SAVENAY;87481838;1;Tarif Normal;29;144
TGV INOUI;EVREUX - NORMANDIE;87387001;BERNAY;87444299;2;Tarif Normal;6;13
TGV INOUI;NIORT;87485300;FUTUROSCOPE;87324095;2;Tarif Normal;9;20
TGV INOUI;MASSY PALAISEAU;87393579;ROUEN RIVE DROITE;87411017;1;Tarif Normal;15;45
TGV INOUI;LE MANS;87396002;ARRAS;87342014;2;Tarif Réglementé;78;115
TGV INOUI;VERSAILLES CHANTIERS;87393009;ROUEN RIVE DROITE;87411017;2;Tarif Réglementé;25;36
TGV INOUI;LE POULIGUEN;87481762;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Normal;29;151
TGV INOUI;DIJON VILLE;87713040;MANTES LA JOLIE;87381509;2;Tarif Normal;15;67
TGV INOUI;DOUAI;87345009;ST MICHEL VALLOIRE;87742361;1;Tarif Réglementé;136;136
TGV INOUI;LE CROISIC;87481788;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Réglementé;73;128
TGV INOUI;ARRAS;87342014;NIMES PONT DU GARD;87703975;2;Tarif Normal;30;142
TGV INOUI;EVREUX - NORMANDIE;87387001;MANTES LA JOLIE TGV;87514596;1;Tarif Normal;12;32
TGV INOUI;TOURS;87571000;FUTUROSCOPE;87324095;2;Tarif Normal;9;22
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;ROSPORDEN;87474155;1;Tarif Réglementé;111;111
TGV INOUI;LAMBALLE;87473108;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Normal;20;102
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;RENNES;87471003;2;Tarif Normal;20;98
TGV INOUI;MASSY TGV;87393702;ARRAS;87342014;2;Tarif Réglementé;34;61
TGV INOUI;LE MANS;87396002;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Normal;15;66
TGV INOUI;MASSY TGV;87393702;NANTES;87481002;1;Tarif Normal;24;147
TGV INOUI;AGEN;87586008;DOUAI;87345009;1;Tarif Normal;36;181
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;LIBOURNE;87584052;1;Tarif Réglementé;107;107
TGV INOUI;GUINGAMP;87473207;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Normal;20;109
TGV INOUI;POITIERS;87575001;FUTUROSCOPE;87324095;2;Tarif Réglementé;2;4
TGV INOUI;MONTBARD;87713131;MANTES LA JOLIE;87381509;1;Tarif Normal;17;84
TGV INOUI;BREST;87474007;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Normal;20;112
TGV INOUI;VERSAILLES CHANTIERS;87393009;LISON;87447219;1;Tarif Normal;22;92
TGV INOUI;EVREUX - NORMANDIE;87387001;AIME LA PLAGNE;87741769;2;Tarif Réglementé;105;165
TGV INOUI;DOUAI;87345009;VALENCIENNES;87343004;2;Tarif Réglementé;10;14
TGV INOUI;MASSY TGV;87393702;VANNES;87476606;1;Tarif Normal;24;161
TGV INOUI;BREST;87474007;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Réglementé;108;108
TGV INOUI;VERSAILLES CHANTIERS;87393009;VALOGNES;87447284;2;Tarif Normal;20;52
TGV INOUI;AGEN;87586008;DOUAI;87345009;2;Tarif Normal;30;139
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;MANTES LA JOLIE;87381509;2;Tarif Normal;25;109
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;SAVENAY;87481838;2;Tarif Normal;25;91
TGV INOUI;CARCASSONNE;87615286;DOUAI;87345009;1;Tarif Normal;36;192
TGV INOUI;VERSAILLES CHANTIERS;87393009;LYON PERRACHE;87722025;2;Tarif Normal;25;109
TGV INOUI;VENDOME;87574558;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Normal;15;40
TGV INOUI;HENDAYE;87677005;FUTUROSCOPE;87324095;1;Tarif Normal;29;109
TGV INOUI;MASSY PALAISEAU;87393579;AIME LA PLAGNE;87741769;1;Tarif Normal;31;184
TGV INOUI;LORIENT;87476002;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Normal;26;164
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;TARBES;87671008;2;Tarif Réglementé;110;173
TGV INOUI;LAVAL;87478404;ARRAS;87342014;2;Tarif Normal;25;113
TGV INOUI;LYON PART DIEU;87723197;FUTUROSCOPE;87324095;2;Tarif Normal;25;96
TGV INOUI;MASSY PALAISEAU;87393579;BELLEGARDE;87745000;1;Tarif Normal;31;149
TGV INOUI;MORLAIX;87474338;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Normal;26;162
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;BAYONNE;87673004;2;Tarif Normal;25;134
TGV INOUI;BREST;87474007;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Réglementé;82;142
TGV INOUI;MORLAIX;87474338;DOUAI;87345009;2;Tarif Normal;25;125
TGV INOUI;VERSAILLES CHANTIERS;87393009;EVREUX - NORMANDIE;87387001;1;Tarif Normal;8;32
TGV INOUI;NANTES;87481002;ARRAS;87342014;2;Tarif Réglementé;88;137
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;NIMES - MANDUEL;87703975;1;Tarif Normal;31;184
TGV INOUI;QUIMPERLE;87476317;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Réglementé;86;147
TGV INOUI;ARRAS;87342014;BETHUNE;87342006;2;Tarif Normal;4;10
TGV INOUI;CAEN;87444000;EVREUX - NORMANDIE;87387001;1;Tarif Normal;16;51
TGV INOUI;LAVAL;87478404;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Normal;15;87
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;AURAY;87476200;2;Tarif Réglementé;82;140
TGV INOUI;BORDEAUX ST JEAN;87581009;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Réglementé;91;166
TGV INOUI;LAVAL;87478404;DOUAI;87345009;1;Tarif Normal;29;131
TGV INOUI;CAEN;87444000;EVREUX - NORMANDIE;87387001;2;Tarif Normal;14;31
TGV INOUI;ORTHEZ;87672253;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Réglementé;132;132
TGV INOUI;VERSAILLES CHANTIERS;87393009;AIME LA PLAGNE;87741769;1;Tarif Réglementé;127;127
TGV INOUI;DOL DE BRETAGNE;87478073;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Normal;20;101
TGV INOUI;MASSY TGV;87393702;ARRAS;87342014;1;Tarif Réglementé;55;55
TGV INOUI;MASSY TGV;87393702;ST MAIXENT DEUX SEVRES;87485490;2;Tarif Normal;20;93
TGV INOUI;LEPIN LE LAC LA BAUCHE;87741439;DOUAI;87345009;1;Tarif Normal;36;197
TGV INOUI;ARRAS;87342014;SETE;87773200;1;Tarif Réglementé;160;160
TGV INOUI;FACTURE BIGANOS;87582478;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Réglementé;127;127
TGV INOUI;LA ROCHELLE VILLE;87485003;DOUAI;87345009;1;Tarif Normal;31;170
TGV INOUI;EVREUX - NORMANDIE;87387001;ALBERTVILLE;87741645;2;Tarif Normal;25;141
TGV INOUI;DAX;87673202;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Réglementé;131;131
